Epochs,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
37,2.37248642412,1.71878920487,1.54130682158,1.48931120562,1.45227273027,1.45549524417,1.48309327452,1.46276282352,1.46227940885,1.45944228133,1.46691511694,1.45978811094,1.47481668035,1.48333928103,1.49652992957
38,2.36570520215,1.69809111958,1.52928876062,1.47548873514,1.44520940055,1.44603537536,1.48361549417,1.45878023228,1.45774985357,1.45112534457,1.46185032194,1.44834755318,1.46199754551,1.46355296028,1.47982347589
39,2.35523307751,1.68662227655,1.51793568425,1.46658017723,1.435084701,1.43408094664,1.46566383294,1.43908402399,1.44100544896,1.44035525484,1.45120571864,1.44398280621,1.44398477937,1.45474362243,1.47078606459
40,2.35291148732,1.67526968255,1.50197700862,1.45190127422,1.42524240518,1.42477835202,1.45269388619,1.43372433928,1.43667995471,1.42875963659,1.43679881689,1.43309993732,1.43698302918,1.44787288559,1.45980905909
41,2.34980530659,1.65602402175,1.4892172307,1.44121100588,1.41788857681,1.41601713954,1.44412548538,1.42519042909,1.42085696702,1.42598488264,1.42217640437,1.42660860336,1.42841904953,1.43561059269,1.44770353705
42,2.34301663459,1.64358821506,1.48348323763,1.43630254315,1.41131983713,1.40710560806,1.43884572644,1.41530726972,1.41608540098,1.41525547985,1.41356605049,1.40814429785,1.42716744298,1.42386396075,1.43852322397
43,2.33620000783,1.63146979018,1.46708156069,1.42295729194,1.40274646681,1.40051343011,1.42398949618,1.40742095872,1.40550257494,1.40932937863,1.41103242431,1.40205185425,1.41591488526,1.41771595791,1.43138310422
44,2.33391433202,1.61868513738,1.45697394556,1.41499607703,1.39218535325,1.39080880704,1.4174407863,1.39782463462,1.39985393534,1.40165962185,1.39686906627,1.3955269598,1.40537137946,1.40755531957,1.42429396406
45,2.32349273363,1.6124140174,1.45323684042,1.4116589523,1.38565402557,1.38173487929,1.41124728273,1.38905847242,1.39360880636,1.39327183903,1.39824136438,1.38527747241,1.39591644404,1.40047419853,1.40954937369
46,2.32118062081,1.60004262585,1.44261620408,1.40191654564,1.38406910312,1.38011943903,1.40154500634,1.38320965168,1.38966698307,1.38698548735,1.38938365753,1.37893817765,1.39135264162,1.39255905217,1.40590800843
47,2.31110023966,1.58853141619,1.42922480352,1.39400531126,1.37597517184,1.37396466341,1.3978407695,1.38209258494,1.38028358153,1.38114852146,1.38054672971,1.37156454732,1.3834677665,1.38558561489,1.39713287787
48,2.30905993639,1.57954489577,1.42120547881,1.38917737803,1.36840423736,1.36921727657,1.38603271069,1.37865300947,1.37665100028,1.37467477221,1.37473959429,1.37368604605,1.38120036156,1.37705240875,1.39807528551
49,2.30856638653,1.56765285085,1.41638656857,1.38054904919,1.36366237228,1.36320472154,1.37855220125,1.37324267528,1.36930638953,1.37094635846,1.37135995086,1.36633608065,1.37358942712,1.36903461081,1.38607007252
50,2.30115987772,1.55669645577,1.41180278574,1.37753396646,1.35546634686,1.35806573219,1.38027394272,1.36488477637,1.37169256926,1.36891221135,1.36347026078,1.35903406474,1.36431847181,1.36684893194,1.37719960886
51,2.29498677218,1.54916072283,1.40645007897,1.36873257448,1.35531008694,1.352163307,1.37452630622,1.35894232005,1.36572111121,1.3573345951,1.35722236324,1.35380110614,1.35968358407,1.3640274741,1.37440433947
52,2.29561283454,1.53655039374,1.39819690305,1.36581015506,1.34600931883,1.34685453626,1.36512881464,1.35677088167,1.35585612635,1.35588791192,1.35415660611,1.34723511289,1.34997572414,1.35905128489,1.3690578511
53,2.28370393754,1.53341355958,1.39452247916,1.36024076396,1.33879277289,1.34054764372,1.36407023804,1.35097156066,1.35494524844,1.35072133692,1.35379173782,1.34582277715,1.35159445106,1.3561347723,1.36173892862
54,2.28167047287,1.52233974834,1.39098075631,1.35716588943,1.33616652071,1.33773394491,1.36135983637,1.34831138712,1.34834199305,1.34595339723,1.34529362727,1.34303100894,1.35073183998,1.34563619322,1.3545265219
55,2.27487245164,1.51593543966,1.38300767654,1.3504684952,1.33342461289,1.33756171582,1.35675278648,1.34105540338,1.34666698312,1.3444376391,1.34372810935,1.33414091484,1.3498377714,1.34015473121,1.34934454608
56,2.27537215099,1.50906071897,1.37832836379,1.34966322691,1.3331077774,1.33188361613,1.35120029093,1.34357499972,1.34385382085,1.34035230158,1.33805789105,1.33429526501,1.34040033536,1.34219703844,1.34440465944
57,2.26700000547,1.49988212655,1.37248251756,1.34230868336,1.32802918966,1.32734817755,1.34479701588,1.33764888928,1.33653083253,1.33851085502,1.33114576991,1.32814474815,1.33412558337,1.34037514853,1.34064750619
58,2.26185395451,1.49645098572,1.36740780603,1.33769714579,1.32512395363,1.32571447482,1.34595176179,1.33577906981,1.33263145961,1.33090124616,1.32906306919,1.32447346147,1.32690737763,1.3320885825,1.33716560183
59,2.25726866278,1.49159675283,1.36397810825,1.33548725284,1.32129984694,1.32481131397,1.34059324336,1.33431137357,1.32987109398,1.32827854296,1.3261427985,1.3193107418,1.32636162461,1.32522848981,1.33118879455
60,2.25569273034,1.48311589151,1.35942602241,1.32909947915,1.31499415562,1.31887857836,1.33267237137,1.32788691579,1.33065506743,1.32694830632,1.32299373587,1.32083469035,1.32446227722,1.32891884593,1.33035533673
61,2.25029573738,1.47728497821,1.35113063166,1.33006695416,1.31552670965,1.31516922497,1.33546743054,1.32451269001,1.32976864589,1.32495016976,1.32344976779,1.31659071593,1.32225890363,1.32112271734,1.32996967429
62,2.24502867495,1.47169474739,1.34872159444,1.32565218699,1.31314342418,1.31418165613,1.33016153998,1.32022938012,1.32694736148,1.32219396989,1.32133462035,1.31610067255,1.31245772276,1.31931779749,1.32904091395
63,2.24384318478,1.46738939077,1.34689752469,1.32280475976,1.31026013041,1.311927514,1.32437029984,1.31956841867,1.32216404251,1.31963069643,1.31664854509,1.31162260084,1.31398457308,1.31005038003,1.32223361582
64,2.23715857663,1.45738224015,1.34120542735,1.31837295141,1.30958916184,1.3078372713,1.32629721644,1.31492814913,1.31613753595,1.3175263229,1.3134457093,1.31134525178,1.31016065472,1.31170903724,1.32071324255
65,2.23233699165,1.44906054103,1.33815254023,1.31554343454,1.30232425679,1.30791226176,1.32168737459,1.31557207876,1.31142567759,1.31113113676,1.31026963892,1.3068482288,1.30845979628,1.30862356405,1.31938718925
66,2.22767312209,1.4490810839,1.33679339417,1.31478986239,1.303857664,1.30528270612,1.31761696445,1.31312713167,1.31167731506,1.30920324058,1.3088573056,1.30297947772,1.30698732517,1.31038969397,1.31995561296
67,2.22354358406,1.44296588793,1.33069543654,1.30963667264,1.30174136659,1.30243999938,1.31868143374,1.3115654421,1.31114706426,1.31219270218,1.30625690202,1.30418076852,1.30486213231,1.30704066923,1.31472191748
68,2.21250501237,1.43948739626,1.32870935634,1.3093077856,1.29922625371,1.30096393726,1.31581008857,1.30906799817,1.30950452794,1.30933915927,1.30606215906,1.30165932638,1.29978728763,1.30380776541,1.31714117892
69,2.21372940639,1.43368968395,1.3228227114,1.3084301091,1.29601631979,1.29619619885,1.30951957555,1.30570334867,1.30424478864,1.30430614865,1.30343169549,1.29662112706,1.30063103152,1.29963786159,1.30585890741
70,2.20758940944,1.42696461434,1.32050173819,1.30434218288,1.29366602728,1.29663934082,1.30786716175,1.30431138896,1.30458700852,1.30309433959,1.30213267614,1.29380260981,1.30187716148,1.30125183812,1.30913481471
71,2.20299899657,1.42513691489,1.3211831047,1.30121214353,1.29140893701,1.29678328409,1.30410042155,1.30461111538,1.30079878219,1.30007141368,1.29748284817,1.29278527367,1.29772411284,1.29350580413,1.30433493712
72,2.2013623949,1.41585448705,1.31859042566,1.29965327883,1.28808882422,1.29223647958,1.30398786806,1.29926421734,1.30179763069,1.29998018395,1.29461578282,1.29037917397,1.29596651343,1.29081373397,1.29906209401
73,2.19781180362,1.41289521176,1.31507534076,1.2982245317,1.28679416912,1.290518149,1.30101578425,1.30110750511,1.29760029391,1.3001190826,1.29592957436,1.29139478593,1.29194455069,1.28842359097,1.29615480349
74,2.19557814023,1.41389431241,1.31606712833,1.29795162715,1.28722992733,1.28874161204,1.29824404966,1.29543461878,1.297829473,1.29301606185,1.29237446477,1.28858237399,1.29399955366,1.28880832495,1.29219771315
75,2.1908025412,1.40987712872,1.31288027479,1.29322089432,1.28561990082,1.28650122002,1.30161438176,1.29304210058,1.29621230444,1.29327450494,1.29296628178,1.28253684323,1.28814222523,1.28665383527,1.29466796074
76,2.18266552499,1.40649950331,1.31191196967,1.29410371325,1.28390074925,1.28515632524,1.29662645988,1.29096374095,1.29121245699,1.2950706609,1.2953923945,1.28259571564,1.28753014932,1.28378490086,1.29620813822
77,2.18571612103,1.39940639684,1.30755168063,1.28976280652,1.284012501,1.28361108362,1.29507071048,1.28970318922,1.29079576345,1.29156575242,1.2904202907,1.27994903174,1.2831986192,1.28138191322,1.28836625887
78,2.17723973409,1.40019034449,1.30291887809,1.28689059285,1.28031920984,1.27988530085,1.29149748247,1.28893564451,1.28984336222,1.29094885691,1.28708200731,1.28110615483,1.28291020206,1.28196921896,1.29000267486
79,2.17713404209,1.38657068685,1.30523281025,1.28541097105,1.27860707729,1.28098553419,1.29700306501,1.28787945255,1.28680886314,1.28976205166,1.28258946265,1.27669008007,1.28145532975,1.27833159341,1.28844566593
80,2.16709819461,1.38702946065,1.30174688349,1.28537629012,1.27641687409,1.27952590145,1.29488292552,1.29013703645,1.28291902015,1.28562123854,1.28410227536,1.28003458748,1.28047830402,1.27867536923,1.2887060621
81,2.16816651214,1.3876307002,1.302345766,1.28290053251,1.27441632611,1.27740654398,1.29059106732,1.286546913,1.28310272099,1.28295699216,1.28055704306,1.27510762207,1.27868347973,1.28156608832,1.28554253407
82,2.16158247945,1.38042378208,1.29881882171,1.28039052482,1.27710901311,1.27923742865,1.28500443287,1.28784986415,1.28221587689,1.28542509459,1.27826545013,1.27497164854,1.27820266731,1.27550855491,1.2811084628
83,2.15811133004,1.37817751058,1.29793284537,1.28119214429,1.27211632109,1.27635284721,1.28388255567,1.28281062353,1.28238779337,1.28419078094,1.27626430207,1.27498823111,1.27538575024,1.27331655208,1.28130456786
84,2.15104829922,1.37898898125,1.29388346443,1.2769430885,1.27410922942,1.27738917069,1.28740794819,1.2800695433,1.27933658672,1.28287228377,1.27701642112,1.26922942245,1.27496495153,1.26992506212,1.28382417243
85,2.15037836937,1.37857196153,1.28906123627,1.27910562697,1.27062988737,1.27458054609,1.2848514575,1.27987950539,1.27987563549,1.28062155515,1.27367035468,1.26927618166,1.26922984366,1.27420642141,1.28199726636
86,2.14050570388,1.37235716132,1.2885917017,1.27529680556,1.26990500802,1.2724697629,1.28160921541,1.27853139072,1.27750393487,1.27876088742,1.27204489476,1.26708373296,1.27254873432,1.26711075163,1.275554385
87,2.13987291974,1.36933400158,1.28824418434,1.27765959944,1.2684013641,1.27047043452,1.27591922055,1.27683940051,1.27350118384,1.28115201136,1.27453678256,1.26923484971,1.27250945849,1.26468826578,1.27959559657
88,2.14263382653,1.36855181645,1.28744043293,1.27326890956,1.26588260275,1.27127127472,1.28362786442,1.27728310335,1.27667929871,1.27587719265,1.27229418013,1.26681354157,1.26961278509,1.26379621941,1.27633048157
89,2.13630205411,1.36739690664,1.28516801721,1.27265623083,1.26568702797,1.27214938109,1.27935920772,1.27202250671,1.27251183434,1.27594422289,1.26875296888,1.26643685059,1.26796714509,1.2650416438,1.27284848758
90,2.13422220895,1.36182609564,1.28582352324,1.27042633738,1.26160717271,1.27025370031,1.27743446808,1.27474304131,1.27520723401,1.27260890805,1.27100534358,1.26586112023,1.26544684981,1.26429870936,1.27248803998
91,2.12782003344,1.35885109971,1.28421999833,1.27034316045,1.26105751532,1.26702666967,1.27733865092,1.27115465683,1.27229614242,1.27048364498,1.2734713186,1.2612692253,1.26592388122,1.26225076608,1.27128545641
92,2.13198344962,1.36027243337,1.28320651239,1.27022039028,1.2629541601,1.26737104674,1.28415950561,1.27065545783,1.27065133732,1.27188836774,1.26791012063,1.26259413132,1.26518152659,1.26215956902,1.27110812958
93,2.12069053665,1.35550662468,1.27827322187,1.26819202744,1.26236335437,1.266616193,1.27932447633,1.26744092735,1.27172981544,1.27245393347,1.26853133022,1.25871956288,1.26337757236,1.26309478153,1.26940716324
94,2.11783368586,1.35292313073,1.27816406642,1.2683101143,1.25968354955,1.26528245797,1.27563225303,1.2671525821,1.26987746558,1.26875917456,1.26611466768,1.25859356408,1.26511400363,1.26023240233,1.26848718203
95,2.11697397604,1.35164326462,1.27820404514,1.26358583889,1.26036668546,1.26170533798,1.27323004041,1.26381511441,1.26810483767,1.26615036176,1.26596064552,1.25989390487,1.26288449557,1.25905481323,1.2651583817
96,2.11341681024,1.35131853157,1.27462163111,1.26292165749,1.25791365616,1.26312179253,1.26901368317,1.26251037199,1.26825976143,1.26905336536,1.26592042146,1.25751879642,1.26002479682,1.25968779241,1.26072537865
97,2.11260174775,1.34789881876,1.27556238426,1.26216155388,1.25823739667,1.26044108535,1.27107553127,1.26413297744,1.26621964013,1.26708955564,1.26037635446,1.25776822224,1.25846674755,1.25723068245,1.26456922246
98,2.10588895012,1.3469256623,1.27683967427,1.2604899234,1.2556493916,1.25937987156,1.26928894265,1.26288064321,1.26696165805,1.26526374141,1.26191751054,1.25544445647,1.25981964049,1.25658109963,1.26437316787
99,2.10212881643,1.34114488856,1.27191998423,1.25794830915,1.25549167978,1.25937671935,1.26564308571,1.26276736149,1.2651267076,1.26437971603,1.26007524757,1.25262086945,1.25647034262,1.25591398458,1.263905493
100,2.10441654997,1.33954380423,1.27247299048,1.2583951373,1.25551987138,1.25754354919,1.26586014294,1.26166545423,1.26076830411,1.26312418313,1.26061781617,1.25473069032,1.25718226464,1.25463176164,1.26098105275
