Epochs,3,4,5
1,2.70468022416,2.69556626205,2.7096637507
2,2.62952207599,2.62476963672,2.62708380183
3,2.60420805946,2.6056594581,2.61166708587
4,2.59259624237,2.58923418416,2.59224736886
5,2.57842798794,2.57542550629,2.58005447466
6,2.56326836077,2.55910140759,2.56116127577
7,2.54249502608,2.5401582982,2.54375196676
8,2.51945065969,2.51444493866,2.51493967947
9,2.48982016882,2.48167029981,2.48368348059
10,2.45649911008,2.44376113743,2.44726671547
11,2.41692357514,2.39554226854,2.39399480038
12,2.36464515693,2.34379459695,2.34643244743
13,2.31274681818,2.28429076936,2.28254302212
14,2.25644766468,2.22248375789,2.2222487692
15,2.20127745075,2.16258555766,2.15852557245
16,2.14801987411,2.1022329398,2.09388878306
17,2.08659224409,2.04893865013,2.02689090127
18,2.0354222918,1.99161517099,1.96822747246
19,1.976467265,1.93100528568,1.9167355514
20,1.92771258235,1.882749571,1.86182782298
21,1.87811717532,1.832557962,1.81154053719
22,1.83564144712,1.78480432914,1.76845692025
23,1.79349761506,1.74502743102,1.71794099886
24,1.75299505236,1.70281083147,1.68418132282
25,1.713438338,1.66708757915,1.65205281289
26,1.67264383497,1.63121837606,1.61190492012
27,1.64274541035,1.6068143725,1.58773077511
28,1.61549219515,1.57473490218,1.55685989583
29,1.58741662714,1.54698642178,1.53561013644
30,1.56187319112,1.52729338499,1.51813345464
31,1.54110300093,1.50478548365,1.48981961461
32,1.51566560645,1.48607138562,1.47179064008
33,1.49962897218,1.46812386443,1.45732842703
34,1.47900010995,1.44974701569,1.44258842703
35,1.46066976456,1.44113114054,1.42680343839
36,1.44383984362,1.4254432572,1.41042049596
37,1.43403600255,1.41380735611,1.40104213699
38,1.41966533914,1.40001515536,1.38848331913
39,1.40667709493,1.39057516803,1.38087584542
40,1.39182194886,1.37978850327,1.36904404202
41,1.38287391106,1.36808505907,1.36185381842
42,1.37287899705,1.36100504645,1.35520702503
43,1.36510022546,1.35153502821,1.34586638505
44,1.35730131636,1.34689760546,1.34127581315
45,1.34978608788,1.33950527971,1.33087666308
46,1.34013766803,1.33121210067,1.32491399421
47,1.33461628321,1.32677789606,1.32433887192
48,1.32476517021,1.32134594138,1.31656651419
49,1.3219178838,1.31646124492,1.31254443575
50,1.31221201599,1.31266720663,1.30799978092
51,1.3120461231,1.30678011716,1.29993563793
52,1.30414413348,1.3017143447,1.30001571335
53,1.30187772176,1.2986988329,1.29673261916
54,1.29276986649,1.29168038669,1.29307442024
55,1.2925259483,1.29094998456,1.29079117736
56,1.28688172883,1.28459808996,1.28758495362
57,1.28578401532,1.28324116242,1.28389568798
58,1.28014067456,1.28065597656,1.28208543043
59,1.27852331132,1.2770115965,1.28003475705
60,1.27635837188,1.27438734037,1.27564627616
