Epochs,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
15,2.456356422638122,2.211079810703604,2.077973086716699,2.0126065306631324,1.9710372906091258,2.0001671177441955,2.03486114976773,2.0023489845255034,2.0176623860882663,2.0167125053093082,2.023117419510953,2.015785208265538,2.0070439952318786,2.007432704414826,2.0040676428943724
16,2.4509300973281216,2.176061033551159,2.0238957406207048,1.9553523231495311,1.908424747801514,1.9391712712459876,1.9815668895848524,1.9426858104643274,1.9661831598351944,1.9672865942992985,1.970538937328943,1.9644402993131256,1.9573716885926293,1.9564008061351672,1.9604367694936304
17,2.445767099370352,2.1416542716799323,1.9738565013894431,1.9027504489874771,1.8588275995884613,1.883254352163096,1.9356418946380656,1.8845716640597485,1.9145891730430908,1.91939413519598,1.9198851437009894,1.9186715505462877,1.9142714564526668,1.9100726354317588,1.9067749105346092
18,2.435479591734704,2.1124799281955853,1.9201748552590399,1.8467545142628992,1.8040194976880546,1.8212452696972206,1.8801267348162904,1.8401188532511392,1.8708596950604324,1.862432013071672,1.8734570654797857,1.871904524097226,1.8667302946184503,1.8659106349684502,1.8699392568869668
19,2.4300686527154167,2.089459769712771,1.8706808749071608,1.7914153803050115,1.756179534850047,1.7758043672217698,1.8336795362324263,1.7932354129728725,1.8200374879427317,1.8165183474922626,1.832646337942275,1.8270779004764437,1.817351040996489,1.8152938169208381,1.8250462208487523
20,2.426907792363908,2.062789628631647,1.8288766563915815,1.754592069204656,1.7088921386332163,1.7273163658673647,1.7803355972329376,1.7493440416992687,1.778441920261588,1.7791471570660415,1.7906272915108825,1.7873778451436104,1.7761163606018318,1.7805479830080042,1.788488554257796
21,2.4229819616174932,2.0359599905153005,1.789136120642097,1.7061148145044782,1.6632559560627944,1.6838015845564545,1.7426017301540284,1.7093575273055197,1.7424327889831137,1.7405586184048263,1.7508427789881509,1.752290874982692,1.7497334087872114,1.7495997831469676,1.7461529611606557
22,2.415570520013109,2.0022914114328465,1.749915322319406,1.6670539359577368,1.6269373780628134,1.6485736565511735,1.710641992148869,1.66993179125864,1.6991063197363967,1.7076302269861905,1.7107760899705313,1.718481988654311,1.7058946345282382,1.7135291809592743,1.7219823406835326
23,2.4123117042739253,1.9770689735864246,1.7123229838645988,1.6289568796911948,1.5903880464100921,1.6132406582597827,1.6730361139251089,1.6425757895401918,1.6660218847343786,1.6712146419551948,1.6859588829328889,1.6862509997765924,1.6809608309386206,1.6849242917826919,1.6932683714100571
24,2.4066782009300534,1.9568960340948052,1.6776314857134496,1.593912876445509,1.5618455819211905,1.5795722437686608,1.6366008983472868,1.6106456364438833,1.6368179200664625,1.6450630632999073,1.6537778840038946,1.6611622660638103,1.6470780811935175,1.6570961416744796,1.6573264052505927
25,2.402161175453615,1.9294691094500989,1.648560500033287,1.5695274702723254,1.5330507893853678,1.5507971263322673,1.6137616692996415,1.5822957664239603,1.6063054704342676,1.6171152505159936,1.6303406362469874,1.6304535118658636,1.6252448953566003,1.6304422362906035,1.6352979097719798
26,2.3932697902910998,1.902008445753643,1.6168505831680478,1.5358740989129591,1.5089473229880601,1.5247114720891735,1.5772374875957786,1.5597312892069581,1.5795677178589351,1.589372467380497,1.5992930531139873,1.60222467753806,1.6014847873468867,1.6050802130516761,1.604965483471061
27,2.3936280827106073,1.8822061629026097,1.5916623491314033,1.5154145106515176,1.4848103349148427,1.4992386513069027,1.5531888844663033,1.530925457725108,1.5604242434806241,1.5649363388780688,1.577952891389167,1.5759609079300831,1.574137209907907,1.5844195761967226,1.5865885290348436
28,2.387669732204094,1.8613686205476576,1.5725938388837863,1.492192080418652,1.4633075050968942,1.4789757591779116,1.5267336268957048,1.509955673660737,1.5352491525824694,1.5492940381762574,1.5522913608539444,1.5571075216367898,1.5550881109081331,1.5602647776160736,1.5717719084691424
29,2.383907529068669,1.8385809562245354,1.548252542180814,1.4734159958626978,1.4435207179927494,1.456658775689172,1.5100718129570052,1.4916823824898142,1.5168844757948035,1.5244805918923585,1.5346810601303342,1.5321999821356236,1.5390800379925087,1.5451762461271443,1.5500824056348033
30,2.3777675111049774,1.8178961051183538,1.5286984638531258,1.453829230774794,1.4262906157786848,1.440410490895881,1.4908475551827127,1.4701899700477474,1.4962166196010152,1.506305481845936,1.5152698969508056,1.5191400372816666,1.51581708783009,1.5216682322038328,1.531470615780532
31,2.3735169603806656,1.801217916450431,1.5071917388701606,1.4381078946096113,1.4075139655559974,1.4188546254986623,1.4777928296376133,1.4558939532504056,1.4817328555493654,1.4914291588986506,1.494113931238977,1.5048662511277169,1.501972426977314,1.5068765807021511,1.5108413032693517
32,2.3692951977754726,1.7795422832822538,1.4910706454194402,1.4243427782877203,1.3922093783334542,1.4047300112052041,1.4618471497142838,1.4423926354757424,1.461354210256789,1.476407144890457,1.4786095413643443,1.486069418142302,1.4856526770357226,1.4889055972542267,1.4985831291949163
33,2.365905938129484,1.758862063315831,1.4746467606524394,1.4066937585920813,1.3846896137696145,1.3912729982469902,1.4460577997563693,1.4220588001397139,1.4458267192102003,1.4613297292722751,1.4615305795333715,1.469055414199829,1.4753759420895185,1.4744056456727408,1.4850719184936665
34,2.3633755906577862,1.7471982286276062,1.464049671517044,1.390978344381143,1.3727479270010283,1.3788953882748964,1.4344179833269448,1.4092272977359959,1.4301192277969783,1.4417793803806886,1.446845980145096,1.4517228293689473,1.4535104460012718,1.460050289096728,1.472473637342283
35,2.3603726076667795,1.7232312619794696,1.4452654493497183,1.3789765938268679,1.35936449276412,1.3678997383743037,1.4171116923857214,1.395678030727991,1.4187608824536382,1.4291665012440022,1.434082545724578,1.4375107649145331,1.4472302240621848,1.450358037740155,1.4615178272202451
36,2.3516136413662108,1.7077607313791912,1.4374951882440536,1.371815702494453,1.350069405602627,1.3575433267921697,1.4046494467179023,1.3874919262088714,1.3999336741616188,1.4156546201862272,1.4207858353147524,1.4280682086643925,1.431328091777739,1.4346702659064954,1.4443361767682532
37,2.350312975692073,1.6959020168620598,1.4241152962700265,1.359081266701164,1.340028187497836,1.3512195290112106,1.391771780063966,1.3702086192011182,1.3906961709783197,1.4052906756657906,1.4126732618648064,1.4186028144398675,1.4183938219508188,1.4264981577305194,1.4308530706553824
38,2.3464803922794326,1.6814769124289897,1.4089507569194677,1.3475729938643188,1.3277103141712656,1.3407311849906796,1.3805728322421982,1.3643576684545298,1.3819030360221323,1.3921351820858636,1.4053654066345225,1.3997301015096233,1.4081194546183602,1.4146492435632507,1.4212038579874182
39,2.3412596201231164,1.6669925069114115,1.4007542635852894,1.3441594375823709,1.321393141151955,1.332709617302066,1.3713189739515264,1.355071899408851,1.3758361546787048,1.3829092669542835,1.391174348615196,1.3938832242431738,1.4022735948249943,1.4091122469615416,1.408146470933834
40,2.3313942388670603,1.6494635141612402,1.3906163092240238,1.3351332996482443,1.315793462019919,1.324086730597449,1.359522465673595,1.3487289289307725,1.3665483652231314,1.3729255364147785,1.3849762856924106,1.382669943277953,1.3895488509193796,1.399670580045773,1.4032721643522648
41,2.329919482629596,1.6471740828185786,1.3813814786893144,1.326935893084527,1.3071399040620124,1.3186903429813073,1.3543777071818166,1.3388334963491053,1.3582018360436603,1.364980883006469,1.3710675682526468,1.3736528643743988,1.383932123262374,1.3894189843714564,1.390366310233825
42,2.3266569542367215,1.6314587649534744,1.3776867133951298,1.3233553390723645,1.2995712891539353,1.3089134712688257,1.3448042867046257,1.333872959652885,1.3493672717823828,1.3589075089059335,1.3585304545864019,1.3681084021343408,1.3697469925489583,1.377920422397676,1.3835070353274845
43,2.326292333214168,1.618158009534325,1.3689484936292053,1.3108245805696213,1.2943516597780966,1.3014657614661045,1.3361266008260577,1.3257691389875985,1.340372452835635,1.3536210654770184,1.3523786529744837,1.3594685511811535,1.3653680563754722,1.37432112784985,1.3745500314940917
44,2.3215956226301553,1.6069786472615866,1.3557320351343802,1.30828379423662,1.288669905849671,1.2989623624770368,1.3305944759085466,1.316303354143445,1.3337920358991002,1.3442049202371815,1.3464659154957979,1.3465324117136181,1.3563470058753841,1.3661216419251239,1.3643248303821915
45,2.317319163507099,1.6008254048602828,1.3515704710533802,1.3009478374525345,1.2835644333740401,1.294017180067594,1.3246820305214553,1.3113489093676292,1.3264246683056036,1.339404283697767,1.3414709290809608,1.3334365305954692,1.3496500225536159,1.3541695296438665,1.3606943573513288
46,2.3110285714816667,1.5837759513455445,1.3454370131816462,1.296091212715914,1.2776076562713758,1.290080253218041,1.3200324199490923,1.3026527653626405,1.3240982618892576,1.331659702283158,1.3320379904276252,1.3311731472592636,1.343008692694492,1.3490763238218964,1.35785832969274
47,2.3105488891457897,1.5759325272832847,1.338792638812188,1.2920354373659668,1.2746000024020465,1.2826607559548049,1.3155057221603796,1.3008417577691418,1.317364629680252,1.323326656634132,1.3286907869754738,1.3247812906700607,1.3388304251530132,1.3460489478919024,1.3507856550339028
48,2.307383231689933,1.5653258064839792,1.332078315223408,1.2890614745931892,1.2680168852424716,1.2804889405359987,1.3085115476300135,1.297493289858917,1.311500208468138,1.3194514083080604,1.3207563831361773,1.3211877855647256,1.3297719640419132,1.3355684573533104,1.341598408356447
49,2.3037823272269016,1.5546104693021932,1.3277159512740946,1.2826116425322014,1.2651628907853196,1.2751071922114638,1.3027107209707933,1.2913872188557693,1.305084189565388,1.313725264625192,1.317339015209682,1.3173802779872361,1.322355405932567,1.3307350886975482,1.3381692635868587
50,2.3039445403829633,1.5506725836755582,1.3249448791320766,1.2791217950638833,1.260248457266215,1.2742969989776611,1.3008986456188685,1.2832185035194856,1.299870438869556,1.3109354629449599,1.310614987076885,1.3107598217258236,1.3191580542580026,1.3261475497907629,1.331394920753566
51,2.3024231150554884,1.542033697738022,1.3174222681505618,1.2764974116359404,1.2547577093089333,1.2673451109010665,1.297379085401074,1.2834528673542003,1.2975737572120636,1.3036883700926913,1.306301343129777,1.3053593467192872,1.3102381750794707,1.3225533069808626,1.3216429516322596
52,2.292486866438447,1.5340845958348397,1.3153211830929794,1.2749121896096343,1.2531485337258808,1.263024848015582,1.286182472152347,1.2780686781054638,1.2902605636703421,1.3008242231342217,1.3026803500303443,1.300094907100384,1.3079797718173167,1.3167665890657185,1.3233957422348914
53,2.2868699881689287,1.520178249624909,1.309921321210035,1.2676808144340406,1.2510071692037985,1.2606990532796891,1.2926556856023264,1.2746605718070692,1.2881521934031632,1.2997187163846555,1.298782077281491,1.2983459479270636,1.3034698628597572,1.3110473957218107,1.3136306814185568
54,2.2836158003593683,1.5167339004454066,1.3043017284652387,1.2650579073849846,1.2482969249828622,1.2578802538699791,1.2805455182986811,1.2750289104675334,1.2854788516995057,1.2956771613284073,1.2990507898579675,1.292315648302605,1.2974516703652554,1.3055773022396318,1.3144616424739999
55,2.2809301254017247,1.51005951824084,1.3029434147149115,1.2660922592608195,1.2464502303089837,1.2568150993253364,1.2822669561359379,1.2681961423060932,1.2766090143596203,1.2872271345147484,1.291572275781313,1.288726506587987,1.290510468326631,1.3012196737560418,1.3068819211706977
56,2.282313573238963,1.5004868813551189,1.2968484553017716,1.2601020925874995,1.2407623075811174,1.2512391502739952,1.278797063954856,1.2647438153543107,1.2735839594953675,1.2850267755901505,1.283848526807865,1.278394725854881,1.287406798894288,1.302814389838547,1.3004469811194128
57,2.2812432062853,1.4927920734947497,1.2953869855375981,1.257614746617949,1.2408228545300237,1.247328833478396,1.2739331163722079,1.262941454668514,1.2711399333365156,1.278233402785987,1.2811292084188408,1.27506605899349,1.292977770742823,1.3003945721954595,1.3010662998034965
58,2.272754018212717,1.488092475684397,1.2919054517142945,1.252708515642694,1.2397648332371265,1.2426904332442361,1.2696566361084871,1.2584691717325012,1.2681090018383994,1.276449940522884,1.277963708948206,1.2731634163465657,1.2880927985613464,1.2893858144843513,1.2938131206135877
59,2.266723752708418,1.4881620556930375,1.2885280060265605,1.251137357093789,1.2383374897212576,1.2407461512284201,1.2658983668847288,1.2572536941434516,1.2678424162403752,1.2708818345773416,1.2757501904719803,1.2704432183526653,1.2828290779864202,1.2893221632379,1.2914218627293452
60,2.273908448208736,1.4758196589290986,1.2854239632430065,1.249164146190669,1.2358547660526327,1.2421418750872377,1.261806475681202,1.255195599957242,1.2665016347907774,1.2697317192649396,1.2747685224559717,1.2689479075344032,1.279333146439224,1.286899758818371,1.289896807752162
61,2.269073809149205,1.4657336799173408,1.2827194734814575,1.2462596761111238,1.2336722418732509,1.2393383706202272,1.2611609594270958,1.2489359118247945,1.2636191097607783,1.267503915681772,1.2701075680703195,1.2667360979250972,1.2743803540995864,1.2814124946385785,1.2807579094906492
62,2.261354539158812,1.4658296588122954,1.2779655876986036,1.244416737510475,1.2302789865177304,1.2369716968692717,1.2612295539715754,1.247524422635146,1.2567186101538237,1.2668933901909643,1.2663098165463447,1.261546026562983,1.271904902770871,1.2763079522085972,1.2823458683125393
63,2.259124112752459,1.4578705559228504,1.2753978404842439,1.2433013218807967,1.2275519054207231,1.2322984748199337,1.2521889313133479,1.2442209998115163,1.2555629356625795,1.2652105598315702,1.2648983926720958,1.261393111109884,1.2675140505931417,1.2738721527037073,1.2770793406944656
64,2.258830264441778,1.4559085566706562,1.2736372236345634,1.242146257149449,1.2272861571792815,1.2333609227274285,1.2502115632351714,1.245362601645006,1.2508385041933938,1.2649263411550946,1.2623711237418123,1.2602980563799941,1.2638484211437038,1.2684965329092057,1.2770967848030736
65,2.254876112589331,1.449429210635048,1.2717349184759885,1.2376880799792886,1.2267356656761947,1.2318380582528037,1.251788330260942,1.242526615121977,1.251104543409892,1.2645533897279297,1.25918069309948,1.2532212668078544,1.262243588869689,1.2692179790611475,1.2703275610019034
66,2.2523965745781394,1.4464084470206922,1.2690307812054207,1.2361554959815861,1.2224508178097895,1.2304289663424257,1.2509151185271223,1.2407244947438683,1.2508635771618246,1.255054699592903,1.2571673858650685,1.2512869717644863,1.2576608501496862,1.2653001931195702,1.271488860897396
67,2.2413048381873026,1.4413113342173982,1.2682658634922823,1.2321637173397906,1.2216931818968255,1.2275534360135187,1.2450514961839794,1.2382478089931883,1.2486913708255007,1.2554611634873116,1.2524330291012669,1.2483174966232473,1.25217897016494,1.2607153015709966,1.268135136565564
68,2.2465234886612255,1.4366453935974066,1.2653028444607308,1.2334611423909951,1.2206205469544587,1.225120434018432,1.2444364442073876,1.2362930602714663,1.2431740421841817,1.2531866926778397,1.2542791753808296,1.2483481789597346,1.2500982310342006,1.265259549917419,1.2635007184994536
69,2.2430980468567463,1.4306462983616064,1.265653214242475,1.2304779193440423,1.2172557669851356,1.224801606819278,1.24134799265975,1.2382670461154375,1.2432466488628484,1.254418901034764,1.2525714239932293,1.2437723100861866,1.2497976185845547,1.2578141187709537,1.2584333107969374
70,2.24492291227399,1.4306454810505573,1.262202857584808,1.227211779660636,1.2178958982480916,1.2241848003668863,1.2383770934492744,1.2345216768035472,1.2410538453311823,1.2506193679166342,1.2511280293745495,1.2427735370765869,1.247985041180595,1.258580346576503,1.2583432321623234
71,2.2368280308723025,1.4223571950620642,1.2593622988225146,1.2290942163108745,1.2154863386443167,1.2181508560649683,1.2349133915147221,1.2326686350374274,1.2389920439135227,1.248964144139435,1.2490399544645818,1.2422972078732253,1.2484813720671857,1.2567791007255595,1.2574772207718277
72,2.2329041332495017,1.416776601734057,1.2585353356613767,1.2253246709718768,1.2132573612163864,1.2169051356002933,1.2347761754444955,1.2282202005386353,1.2375734214933665,1.2489059180789028,1.2454686184398462,1.23817191283309,1.243807578165023,1.2511403065561597,1.253133808640353
73,2.231311652741709,1.4139691943027934,1.2546038603056788,1.222625093496869,1.2120679022954344,1.2163656617774339,1.2310782328665666,1.2243224801912984,1.2327743586070663,1.2446270684168546,1.243803658554897,1.2359107056301448,1.2428054682153171,1.2492935742185416,1.2561144749776687
74,2.225668562477967,1.4124081894782505,1.2546403517488574,1.2248528804935392,1.2114419761251232,1.216677222095552,1.2317338861024676,1.2246479238317312,1.2321758817453854,1.2376907061637146,1.2421198275571312,1.235141129692145,1.233559998293392,1.2489939941083148,1.255615321041768
75,2.2329151308214343,1.4075075978572686,1.2499415774535239,1.2228570797174394,1.2096166421806878,1.2148934837247505,1.2314280303050322,1.2251433687131914,1.2314797322449542,1.2398921347613636,1.238672224188401,1.2308289734141673,1.235422079836736,1.245686222946709,1.2480408424831508
76,2.2251848158289174,1.4044462355542486,1.2492285353238466,1.2198214773501816,1.2071788292054328,1.21354342972646,1.2263395098200052,1.2226344933275317,1.2312762694819759,1.2374161562819113,1.2409415779941793,1.2313459931225674,1.2351849937829815,1.242403969087236,1.248247462345376
77,2.2269267844689016,1.4002398641165923,1.2481072435892717,1.217834787865384,1.2071585115128587,1.210323133429543,1.227400144340499,1.2229881203239732,1.2278206287096152,1.2362007257251606,1.2371163487651526,1.229218396382855,1.232052939133566,1.2393175109488066,1.2422203810318657
78,2.2207369401912325,1.3954711520606702,1.2455756325353224,1.215912716827834,1.2060733110349213,1.2109491600364934,1.2270491889139636,1.2218851424305817,1.2266318812216657,1.2332092043387526,1.2372053908664817,1.226293505666235,1.2318048062090015,1.2408623955940288,1.2421162402043577
79,2.220611082540976,1.394304100064415,1.2415738486573624,1.213096115030456,1.2050101918719387,1.2121342244695446,1.225095072383921,1.2189714899480018,1.225900781430923,1.231357427056556,1.231739617002032,1.2275442541923378,1.2322043467349693,1.2337094506279367,1.2397429488509022
80,2.2162811216338314,1.3917094193303954,1.244247345957879,1.2122253726165573,1.20505979164169,1.2059639399168922,1.230595010950854,1.2171743039876386,1.225210937286515,1.228626460046344,1.231101086520396,1.225899728219416,1.2299903652316233,1.231279080682765,1.2388453646718989
81,2.211593099859472,1.3871508699948671,1.2402480192988483,1.2126606429209474,1.2025270079476764,1.2053812400239412,1.2361497349489434,1.2128959879849126,1.2230602735985194,1.2267503508080921,1.2293815075735939,1.2239591761164528,1.2264775966425412,1.232194051716497,1.237856871981495
82,2.2121639499951633,1.3891808804267092,1.238853026999802,1.2114626517521152,1.2007610604233607,1.2054915613815433,1.2258338468973753,1.2133434263083454,1.2210491902414455,1.2280523883095948,1.2295010477105415,1.2207131513581149,1.2293606672130648,1.2274366122125928,1.2364450697378864
83,2.2151894994050356,1.3833787100345494,1.2375740596226283,1.2088700162755144,1.1992699534396776,1.2025243434749666,1.2192418735409338,1.2117929396082143,1.2190741790493307,1.2240444382683175,1.2289567383477813,1.2186688641732157,1.2285626791344315,1.230616605021263,1.2355711923185961
84,2.2016013906125638,1.3748929939200536,1.2372818621316057,1.208314885226372,1.1976528041586614,1.2026573145975832,1.2183785089294095,1.2125953597449215,1.217968555006218,1.2267544238852115,1.2297487949774928,1.2184838241466507,1.2270540498514644,1.227062374516263,1.232752406843543
85,2.1987351276835456,1.3753144471806038,1.2367240193856126,1.2062969954977154,1.198033982524218,1.1997788001279361,1.2171749050563003,1.2115204211792658,1.218427142900151,1.2227118051582533,1.2246601725608997,1.2155727962076588,1.223681601305477,1.2242276779289454,1.2320164846932131
86,2.2009671752728557,1.3689566420727088,1.2342838953473807,1.2062891944739949,1.1973983510122095,1.198472361095616,1.2216725268104227,1.209984204938503,1.2181410735579383,1.2194729736314724,1.2228320187051585,1.2134705162589516,1.2179794246642317,1.2266198364111895,1.2321489288903777
87,2.202395836600277,1.3706940738229805,1.2313961598018852,1.2043824231498153,1.1949108929049004,1.1983533364827517,1.2174821937607432,1.2058371310025617,1.2109958665259077,1.2201798372581356,1.2201663490201606,1.2122884724209317,1.2178712116303991,1.2240974714195794,1.233257061995019
88,2.2005169105360767,1.3700208972277754,1.2322716944669951,1.203004165923469,1.1942101342134432,1.19669514992198,1.2143812477115852,1.204713046290184,1.210692410620004,1.2191443984904948,1.2178607466876616,1.2099519711725348,1.214701009422052,1.2240209527354422,1.2266266147154021
89,2.195140122575046,1.3648631194901597,1.2277340279250848,1.2013035058515396,1.1924204365625586,1.195869269918223,1.2110880347296777,1.2080164579745851,1.212645631310898,1.217818828600631,1.2224038412300253,1.2121163770500076,1.2154825057358039,1.219956676165263,1.2272717397891022
90,2.1927919046615783,1.3665191857975472,1.227384767711023,1.2010899884491555,1.191599091190162,1.1949259159994907,1.2104935669697259,1.1999460585781785,1.2136777745525065,1.2155545790804074,1.218901321898103,1.2079778147525475,1.2146003730179833,1.2188935592526295,1.2246640213710107
91,2.185881878772984,1.357689285756026,1.2260316169792371,1.2006060846056519,1.1922013146096773,1.194015284053615,1.2089031658621454,1.2016447073774912,1.2104568286020247,1.2164931399202459,1.2187373535373969,1.210051783547275,1.2132584793841252,1.215459603429492,1.2194723608828577
92,2.182726256235754,1.3564555371393923,1.2255070666797825,1.1979512425719714,1.1919426528956247,1.1938465237617493,1.2075060852805752,1.2005397663741815,1.2090690249504512,1.2150182877547289,1.2166930221396646,1.2073674890462869,1.2128812443623778,1.2153202477700071,1.2215705907778152
93,2.185797963989589,1.3549952717643836,1.2222232392576875,1.1967575959322423,1.1883912631900406,1.1911470587136315,1.2070011933098264,1.200176294384107,1.2064906255952244,1.215369467992135,1.2148917927912821,1.2054920364899413,1.2099820006479982,1.2161649491617588,1.2203812091926634
94,2.178989379449286,1.3511294502161022,1.2231203172469307,1.1974371817670655,1.185983727834619,1.1912246434414973,1.204160169783501,1.2000937967352527,1.2072318725292126,1.2140461390694075,1.216037052612849,1.204149459078814,1.2093041835065748,1.215441335094431,1.2179935757636344
95,2.181020398925879,1.3478166894183132,1.2224570289987033,1.1961652617560288,1.185955085389601,1.1906975380709914,1.2066358927379268,1.1944426687688776,1.206060963879203,1.210140090636403,1.2114261365617198,1.2022127496339334,1.207591100833455,1.2142292625917113,1.215749056188022
96,2.1738728332899817,1.349196746483961,1.2212911989426445,1.1955549789371693,1.1845333469014705,1.1888359325831053,1.205305092552867,1.1957073237726596,1.2040566329972229,1.2091241618509314,1.2114688605341537,1.201576286802376,1.2093037662349764,1.2127782353937953,1.214266107155439
97,2.1784557026997042,1.3446958382055842,1.218168892514231,1.1953056054037126,1.1869793115299374,1.1887000339930174,1.2023448263256087,1.194764342334101,1.2066905780186283,1.212492701599693,1.2111204434107055,1.2020253124934577,1.2062306995860865,1.2127878034049695,1.2138405875146856
98,2.176680470917887,1.3467523487104962,1.2186438526426042,1.1937186827195185,1.185030001227203,1.1870315524398303,1.2061820769990834,1.1956101751718364,1.205143390771964,1.2096028341900829,1.2095295242924509,1.2025152050982808,1.2028537844829872,1.209260827856637,1.2145216674865864
99,2.1763938764158897,1.3411619333187306,1.2161927212596777,1.1925063751702598,1.1817513943547582,1.1845409362042536,1.2042113014909088,1.193090951377577,1.2040312289517772,1.20621885572161,1.2083742952230994,1.198933240369169,1.2016632828165272,1.204863107269579,1.2158029375123875
100,2.166393321438284,1.339718162253472,1.2177256277908486,1.1909613772551373,1.1814251184108182,1.183863606609282,1.202522900481504,1.1913563858615897,1.200443004200592,1.2079679237316587,1.205614818322275,1.1999539944894075,1.2017455851445433,1.2077471291432615,1.2122017369470848
