Epochs,3,4,5
1,2.6841772464800018,2.674659014577245,2.6544431457754043
2,2.5726264992238472,2.5675416734167666,2.5679041938703566
3,2.5530521173026544,2.5537477632807786,2.5526234976580886
4,2.543933958073821,2.543727625559292,2.544949888205919
5,2.539246395215924,2.5328687538984576,2.537328336082521
6,2.5315160344398815,2.5293210383025317,2.530651972919214
7,2.5280759267889774,2.5252402503870637,2.524970465019101
8,2.5231218652991916,2.519271850941256,2.521660078744419
9,2.5157262954785486,2.512642911341554,2.5158345894735366
10,2.513958323082331,2.5113445312539797,2.5124855520295317
11,2.5084165522079687,2.5083353571553046,2.508378490072782
12,2.5054232800593144,2.4992283721853714,2.5039662826256674
13,2.5011244622582756,2.4970880195505867,2.499208393644114
14,2.4995822598412274,2.4934905639526206,2.492995164433464
15,2.496555867282496,2.488702262034182,2.4926706347309175
16,2.4936176932766214,2.4849432746510094,2.4841074572234856
17,2.486898148876032,2.4833004255526943,2.482312455529072
18,2.4829421967641596,2.478814018110227,2.476309568178458
19,2.4809803799470114,2.4741835350192014,2.474184369454618
20,2.47433969783691,2.471723161286166,2.4663020577587065
21,2.4726245334316244,2.46635837775229,2.463565383778244
22,2.4675193745696786,2.4631907712507175,2.456988405008785
23,2.4646602053996336,2.4544597690637233,2.451722005351645
24,2.4575597715699686,2.4527664488959657,2.4457349581796617
25,2.4543788382494345,2.445603174886121,2.437949345737207
26,2.447196063563127,2.4388717729774094,2.4320764180089607
27,2.4455397609574585,2.430357552024777,2.426066767973978
28,2.4401995082715437,2.429653920999405,2.4203076978198816
29,2.4326614818554604,2.422235087737241,2.4103766836103846
30,2.429176251246821,2.4171895102014367,2.405804937980214
31,2.4224187260998367,2.4052478565958917,2.3969908141698992
32,2.4144474338082706,2.397878528766471,2.3826652882529085
33,2.4101450284628654,2.394523648557175,2.375515953439181
34,2.4021479830562553,2.3853870714948475,2.3723493277049457
35,2.3974427282522823,2.3719674413972864,2.3573214704873133
36,2.3891703399650845,2.3680307524037256,2.344385742164049
37,2.382304171816937,2.355873415615804,2.3374197385350213
38,2.3704233360382494,2.348560193078884,2.320253764019638
39,2.364624481651799,2.3387576085207655,2.3134263851603523
40,2.357221049306018,2.3280371060965965,2.3041750016759655
41,2.348929425904468,2.322945436078757,2.296076767757291
42,2.337843889670524,2.3093430564821626,2.2806086227542064
43,2.328009778761243,2.3016625357929654,2.2734390028187486
44,2.322361894375793,2.2833639547354654,2.253892439310668
45,2.3158035087493483,2.2783167048348636,2.2448063824997573
46,2.303184523072054,2.2705311207882635,2.232878556017016
47,2.290957381203411,2.25850860834477,2.2151546742095323
48,2.2848948784021657,2.2495688854374816,2.2135905779776026
49,2.2767141759682987,2.2387884077715507,2.1991452770154982
50,2.2677700229872846,2.225825440392113,2.1864693897669434
51,2.2578462319755737,2.2146906097078585,2.1836792220834824
52,2.247532996285272,2.2088262376297307,2.1674575932690354
53,2.2346274002078874,2.1966874304542596,2.1553689788599484
54,2.2270624462870763,2.189510965489417,2.1513794562855706
55,2.2176402233605677,2.178362423960273,2.136163772129622
56,2.2134455143543197,2.1661910531062483,2.1258948914340285
57,2.199950078644196,2.155392905461273,2.1135210639140647
58,2.1917653442463743,2.144905767450271,2.107342864646286
59,2.181396044553648,2.1405832386111596,2.0993308874427297
60,2.1734438627642167,2.123693812266547,2.088565419931881
